country_name,alpha_3_code,date,school_closing,school_closing_flag,school_closing_notes,workplace_closing,workplace_closing_flag,workplace_closing_notes,cancel_public_events,cancel_public_events_flag,cancel_public_events_notes,restrictions_on_gatherings,restrictions_on_gatherings_flag,restrictions_on_gatherings_notes,close_public_transit,close_public_transit_flag,close_public_transit_notes,stay_at_home_requirements,stay_at_home_requirements_flag,stay_at_home_requirements_notes,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,restrictions_on_internal_movement_notes,international_travel_controls,international_travel_controls_notes,income_support,income_support_flag,income_support_notes,debt_contract_relief,debt_contract_relief_notes,fiscal_measures,fiscal_measures_notes,international_support,international_support_notes,public_information_campaigns,public_information_campaigns_flag,public_information_campaigns_notes,testing_policy,testing_policy_notes,contact_tracing,contact_tracing_notes,emergency_healthcare_investment,emergency_healthcare_investment_notes,vaccine_investment,vaccine_investment_notes,misc_wildcard,misc_wildcard_notes,confirmed_cases,deaths,stringency_index
Australia,AUS,2020-08-02,2.00,0,,3.00,0,"  All but essential workplaces are closed. Supermarkets will continue to stay open to allow people to buy food so there is no need to stock up on groceries. Other shops will only be available for delivery or click and collect.    Metropolitan Melbourne, Australia’s second largest city, and capital of the Victoria region,  entered Stage 4 restrictions on 2 August, to last 6 weeks and Stage 3 restrictions apply to regional Victoria as of 5 August. From 6pm on Sunday 2 August, if you live in metropolitan Melbourne, Stage 4 restrictions apply.      Victoria State Government Source: https://web.archive.org/web/20200812100657/https://www.dhhs.vic.gov.au/stage-4-restrictions-summary-covid-19    ",2.00,0,,4.00,0,,1.00,0,,3.00,0,"A curfew is in place between the hours of 8pm until 5am. This means you must be at your home during these hours. The only reasons to leave home between 8pm and 5am will be work, medical care and caregiving. Only one person per household can leave home to get necessary goods and services. They can leave once a day, which means people can’t do multiple shopping trips. You should limit the time you spend away from home. If you are unable to leave a child, children or an person in your care at home unattended, then they may accompany you.      Metropolitan Melbourne, Australia’s second largest city, and capital of the Victoria region,  entered Stage 4 restrictions on 2 August, to last 6 weeks and Stage 3 restrictions apply to regional Victoria as of 5 August. From 6pm on Sunday 2 August, if you live in metropolitan Melbourne, Stage 4 restrictions apply.      Victoria State Government Source: https://web.archive.org/web/20200812100657/https://www.dhhs.vic.gov.au/stage-4-restrictions-summary-covid-19",2.00,0,"Metropolitan Melbourne, Australia’s second largest city, and capital of the Victoria region,  entered Stage 4 restrictions on 2 August, to last 6 weeks and Stage 3 restrictions apply to regional Victoria as of 5 August. From 6pm on Sunday 2 August, if you live in metropolitan Melbourne, Stage 4 restrictions apply.      Victoria State Government Source: https://web.archive.org/web/20200812100657/https://www.dhhs.vic.gov.au/stage-4-restrictions-summary-covid-19    You can only travel up to 5km from your home. You should stay as close to your home as possible, for example shopping at the nearest supermarket. For some people the nearest essential goods and services will be more than 5km away. In this situation you may travel beyond 5km to the nearest provider.    ",4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,17282,200,75.46
Australia,AUS,2020-08-03,3.00,0,All students in Victoria returned to online learning with the introduction of Stage 4 restrictions on Monday 3rd August. https://web.archive.org/web/20200807024234/https://www.theguardian.com/australia-news/2020/aug/07/victoria-stage-4-restrictions-melbourne-lockdown-rules-covid-19-stage-four-metropolitan-metro-explained-what-you-need-to-know,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,17923,208,79.17
Australia,AUS,2020-08-04,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,18318,221,79.17
Australia,AUS,2020-08-05,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,18729,232,79.17
Australia,AUS,2020-08-06,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,19444,247,79.17
Australia,AUS,2020-08-07,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,19862,255,79.17
Australia,AUS,2020-08-08,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,20272,266,79.17
Australia,AUS,2020-08-09,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,20698,278,79.17
Australia,AUS,2020-08-10,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,21084,295,79.17
Australia,AUS,2020-08-11,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,21397,313,79.17
Australia,AUS,2020-08-12,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,21713,331,79.17
Australia,AUS,2020-08-13,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,"The?Australian Capital Territory?(ACT) has?closed its border?to travelers from Victoria. Any non-ACT residents traveling from Victoria must be granted an?exemption?to enter the ACT. ACT residents returning from Victoria must?notify ACT Health?and enter a 14-day quarantine.  New South Wales?(NSW) has?closed its border?with Victoria. You may apply for a border entry permit to travel from Victoria to NSW?here. Residents returning to NSW from Victoria?must enter NSW through the Sydney airport and will be required to go into?hotel quarantine?for 14 days at their own expense. Heavy penalties and fines will apply for those who do not comply.  All persons traveling to the?Northern Territory?must complete a border entry form?up to 72 hours before arrival. Anyone arriving into the Northern Territory from or through an?identified hotspot?in the last 14 days must undertake a 14-day mandatory supervised quarantine at their own expense.  Any person who has been in the State of Victoria or another?declared COVID-19 hotspot?within the last 14 days will not be permitted to enter?Queensland. Travelers from all other states and territories may enter Queensland subject to completing and signing a?border declaration.  A pre-approval process is now in place for travelers wishing to enter?South Australia, which will determine if a traveler is able to enter without restriction or is required to self-quarantine on arrival for 14 days. Travelers from Victoria, other than essential travelers, are not permitted to travel to South Australia.  All travelers must?register online?before traveling to?Tasmania.?All non-essential travelers will be required to enter quarantine for 14 days. All persons undergoing quarantine in government-designated facilities will be required to pay a fee. All essential travelers who have spent time in an affected region in the previous 14 days will be required to take a COVID-19 test upon arrival. This Tasmanian quarantine requirement is in addition to the Australian Government requirement for all returning international travelers to quarantine at their point of arrival into Australia.  The government of?Western Australia?(WA) has temporarily closed the Western Australian state border and enacted tighter restrictions for travel through aboriginal communities.     Link: https://web.archive.org/web/20200827151726/https://au.usembassy.gov/covid-19-information/",4.00,Borders remain closed to all except citizens and permanent residents.     Link: https://web.archive.org/web/20200827144914/https://www.gov.uk/foreign-travel-advice/australia,1.00,1,"The Australian government is paying people in Tasmania who are required to self-isolate, quarantine, or care for someone with COVID-19 for 14 days and who therefore cannot earn an income, a total of 1500 Australian dollars.     Link: https://web.archive.org/web/20200827162347/https://www.servicesaustralia.gov.au/individuals/services/centrelink/pandemic-leave-disaster-payment-tasmania",2.00,,0.0,,0.0,,2.00,1,Continued public health campaign.     Link: https://web.archive.org/web/20200827145413/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/what-you-need-to-know-about-coronavirus-covid-19,3.00,No change in policy.     Link: https://web.archive.org/web/20200827145413/https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/what-you-need-to-know-about-coronavirus-covid-19,2.00,No change. ,0.0,,0.0,,,,22127,352,79.17
Australia,AUS,2020-08-14,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,22358,361,79.17
Australia,AUS,2020-08-15,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,22743,375,79.17
Australia,AUS,2020-08-16,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,23035,379,79.17
Australia,AUS,2020-08-17,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,23152213.83,"""The Australian government will provide an additional $31.9 million to create 15 mental health clinics across Victoria and further enhance essential support during the COVID-19 pandemic.""    31.9 million (Australian Dollars) / 1.377838 (connversion rate for 17 August) = 23152213.83 US Dollars.     Links: https://web.archive.org/web/20200827160313/https://www.pm.gov.au/media/new-mental-health-clinics-support-victorians-during-covid-19-pandemic  https://web.archive.org/web/20200827161814/https://www.x-rates.com/historical/?from=USD&amount=1&date=2020-08-27    Link: ",0.0,,,,23288,396,79.17
Australia,AUS,2020-08-18,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,23599,421,79.17
Australia,AUS,2020-08-19,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,23773,438,79.17
Australia,AUS,2020-08-20,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,23993,450,79.17
Australia,AUS,2020-08-21,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,24236,463,79.17
Australia,AUS,2020-08-22,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,24407,472,79.17
Australia,AUS,2020-08-23,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,24602,485,79.17
Australia,AUS,2020-08-24,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,24812,502,79.17
Australia,AUS,2020-08-25,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,24916,517,79.17
Australia,AUS,2020-08-26,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,725774728.23,The Australian government as announced a $1 billion investment package as a COVID-19 recovery strategy to boost Australia’s defence industry and support thousands of jobs across the country.    1 billion (Australian dollars / 1.377838 (conversion rate for 26 August) = 725774728.23 US Dollars.    Link: https://web.archive.org/web/20200827161921/https://www.pm.gov.au/media/1b-accelerate-defence-initiatives-covid-19-recovery  https://web.archive.org/web/20200827161814/https://www.x-rates.com/historical/?from=USD&amount=1&date=2020-08-27,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25053,525,79.17
Australia,AUS,2020-08-27,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,3.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25205,549,79.17
Australia,AUS,2020-08-28,3.00,0,Victoria remains in Stage 4 lockdown. ,3.00,0,Victoria remains in Stage 4 lockdown. ,2.00,0,Victoria remains in Stage 4 lockdown. ,4.00,0,Victoria remains in Stage 4 lockdown with no gatherings allowed. ,1.00,0,Victoria remains in Stage 4 lockdown with reduced public transport services and recommendation to only use public transport for essential reasons. ,2.00,0,Victoria remains in Stage 4 lockdown. ,2.00,0,"Some states have closed borders to states with active cases of coronavirus. Within Victoria, people in metropolitan Melbourne are not allowed to travel further than 5km from their home. ",4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25322,572,75.46
Australia,AUS,2020-08-29,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25448,583,75.46
Australia,AUS,2020-08-30,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25547,600,75.46
Australia,AUS,2020-08-31,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25670,611,75.46
Australia,AUS,2020-09-01,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25746,652,75.46
Australia,AUS,2020-09-02,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25819,657,75.46
Australia,AUS,2020-09-03,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,25923,663,75.46
Australia,AUS,2020-09-04,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26049,678,75.46
Australia,AUS,2020-09-05,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26136,737,75.46
Australia,AUS,2020-09-06,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26207,748,75.46
Australia,AUS,2020-09-07,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,1679740000.0,"""A free COVID-19 vaccine will be available progressively throughout 2021 in Australia, if promising trials prove successful, following a $1.7 billion supply and production agreement between the Australian Government and pharmaceutical companies.""  https://web.archive.org/web/20200908032846/https://www.pm.gov.au/media/australia-secures-onshore-manufacturing-agreements-two-covid-19-vaccines",,,26279,753,75.46
Australia,AUS,2020-09-08,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26322,762,75.46
Australia,AUS,2020-09-09,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26374,770,75.46
Australia,AUS,2020-09-10,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26465,781,75.46
Australia,AUS,2020-09-11,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26513,788,75.46
Australia,AUS,2020-09-12,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26565,797,75.46
Australia,AUS,2020-09-13,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26607,803,75.46
Australia,AUS,2020-09-14,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26651,810,75.46
Australia,AUS,2020-09-15,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26692,816,75.46
Australia,AUS,2020-09-16,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26738,816,75.46
Australia,AUS,2020-09-17,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26779,824,75.46
Australia,AUS,2020-09-18,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26813,832,75.46
Australia,AUS,2020-09-19,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26861,837,75.46
Australia,AUS,2020-09-20,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26885,844,75.46
Australia,AUS,2020-09-21,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26898,849,75.46
Australia,AUS,2020-09-22,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26912,851,75.46
Australia,AUS,2020-09-23,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26942,854,75.46
Australia,AUS,2020-09-24,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26973,859,75.46
Australia,AUS,2020-09-25,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,26983,861,75.46
Australia,AUS,2020-09-26,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27000,869,75.46
Australia,AUS,2020-09-27,3.00,0,,3.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27016,870,75.46
Australia,AUS,2020-09-28,2.00,0,Victoria - Proposed changes for Monday include a staged return to school for some students and an allowance for outdoor gatherings of five people from two households.  https://web.archive.org/web/20200928121411/https://www.theguardian.com/world/2020/sep/26/victoria-records-one-death-and-12-new-cases-as-covid-19-numbers-continue-to-drop,2.00,0,"Earlier, Prime Minister Scott Morrison on Sunday said Victoria should do more “in the weeks ahead to safely ease more restrictions,” after state authorities promised an accelerated timetable for returning to normal.  The southeastern state said 127,000 workers would be allowed to go back to work on Monday, 30,000 more than in its previous plan.  https://web.archive.org/web/20200928121457/https://www.aljazeera.com/news/2020/9/28/covid-19-cases-in-australias-victoria-fall-as-lockdown-eases",2.00,0,,4.00,0,Victoria - Proposed changes for Monday include a staged return to school for some students and an allowance for outdoor gatherings of five people from two households.  https://web.archive.org/web/20200928121411/https://www.theguardian.com/world/2020/sep/26/victoria-records-one-death-and-12-new-cases-as-covid-19-numbers-continue-to-drop,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27040,872,68.06
Australia,AUS,2020-09-29,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27044,875,68.06
Australia,AUS,2020-09-30,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27063,882,68.06
Australia,AUS,2020-10-01,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27063,882,68.06
Australia,AUS,2020-10-02,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27096,888,68.06
Australia,AUS,2020-10-03,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27113,890,68.06
Australia,AUS,2020-10-04,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27121,893,68.06
Australia,AUS,2020-10-05,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27136,894,68.06
Australia,AUS,2020-10-06,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27149,894,68.06
Australia,AUS,2020-10-07,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27174,895,68.06
Australia,AUS,2020-10-08,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27182,897,68.06
Australia,AUS,2020-10-09,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,"Tax cuts for 11 million Australians will flow in the coming weeks after the Morrison Government secured the passage of the legislation through the Federal Parliament today.    The tax relief package, for both individuals and business, is part of our COVID-19 Economic Recovery Plan for Australia to create jobs, rebuild our economy and secure Australia’s future.    The Australian Taxation Office (ATO) will update its schedules next week, with software payroll companies to update over the coming weeks, to get more money into the pockets of hard-working Australians as quickly as possible.    Getting money into the pockets of Australians will give them more to spend at their local shops helping to create more jobs.    Our business tax relief measures will also help to keep businesses to stay afloat, to grow and to hire more people.    It is estimated our tax relief package to reduce the personal income tax burden and encourage business investment will create around 100,000 jobs by the end of 2021-22 and boost GDP by around $6 billion in 2020-21 and $19 billion in 2021-22.    http://archive.today/2020.10.19-200109/https://www.pm.gov.au/media/tax-relief-back-hard-working-australians-and-create-more-jobs-passes-parliament",2.00,,0.0,"""Tax cuts for 11 million Australians will flow in the coming weeks after the Morrison Government secured the passage of the legislation through the Federal Parliament today.    The tax relief package, for both individuals and business, is part of our COVID-19 Economic Recovery Plan for Australia to create jobs, rebuild our economy and secure Australia’s future.    The Australian Taxation Office (ATO) will update its schedules next week, with software payroll companies to update over the coming weeks, to get more money into the pockets of hard-working Australians as quickly as possible.    Getting money into the pockets of Australians will give them more to spend at their local shops helping to create more jobs.    Our business tax relief measures will also help to keep businesses to stay afloat, to grow and to hire more people.    It is estimated our tax relief package to reduce the personal income tax burden and encourage business investment will create around 100,000 jobs by the end of 2021-22 and boost GDP by around $6 billion in 2020-21 and $19 billion in 2021-22.""    http://archive.today/2020.10.19-200109/https://www.pm.gov.au/media/tax-relief-back-hard-working-australians-and-create-more-jobs-passes-parliament",0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27206,897,68.06
Australia,AUS,2020-10-10,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27229,897,68.06
Australia,AUS,2020-10-11,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27244,897,68.06
Australia,AUS,2020-10-12,2.00,0,,2.00,0,,2.00,0,,4.00,0,,1.00,0,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,27264,898,68.06
